id,match_id,player_id,player_name,equipo,tick,hora
1060,421,400,aloRoman,Blue,120,
1061,422,2,tnt,Red,87,
1062,422,399,martieeeen,Blue,152,
1063,422,2,tnt,Red,288,
1064,423,2,tnt,Blue,27,
1065,423,406,ttomas,Blue,66,
1068,427,412,ElGatoDelLeon,Red,78,
1069,428,409,tonkita,Red,109,
1070,429,419,baller.,Red,39,
1071,430,420,Y,Red,29,
1072,430,411,Adoquín,Blue,53,
1073,430,420,Y,Red,177,
1074,432,423,Chris Wood,Blue,60,
1075,432,419,baller.,Blue,68,
1076,432,409,tonkita,Blue,149,
1077,433,424,pedro.,Blue,18,
1078,433,411,Adoquín,Red,54,
1079,433,410,💛𝓡𝓒💙,Red,68,
1080,433,40, ,Blue,109,
1081,433,425,POIL,Blue,176,
1082,434,419,baller.,Blue,64,
1083,434,2,tnt,Blue,164,
1084,435,425,POIL,Red,34,
1085,435,410,💛𝓡𝓒💙,Blue,86,
1086,435,419,baller.,Red,108,
1087,435,424,pedro.,Red,124,
1088,436,419,baller.,Red,158,
1089,437,410,💛𝓡𝓒💙,Blue,18,
1090,437,411,Adoquín,Red,147,
1091,437,419,baller.,Red,163,
1092,438,428,camiibrz<3,Red,45,
1093,438,411,Adoquín,Red,57,
1094,438,433,pikete7,Red,88,
1095,440,410,💛𝓡𝓒💙,Blue,15,
1096,440,419,baller.,Blue,66,
1097,440,411,Adoquín,Red,71,
1098,440,411,Adoquín,Red,90,
1099,440,433,pikete7,Blue,194,
1100,441,433,pikete7,Blue,25,
1101,441,433,pikete7,Blue,35,
1102,441,2,tnt,Blue,64,
1127,456,440,Salasgoat,Blue,20,
1128,456,440,Salasgoat,Red,39,
1129,456,440,Salasgoat,Red,131,
1130,456,440,Salasgoat,Blue,147,
1131,456,445,Batipibe,Blue,243,
1132,457,329,R,Blue,44,
1133,457,441,Mancoconlag,Blue,84,
1134,457,441,Mancoconlag,Blue,89,
1135,459,443,marto,Red,49,
1136,459,440,Salasgoat,Blue,75,
1137,459,445,Batipibe,Blue,108,
1138,459,443,marto,Blue,124,
1139,460,443,marto,Red,71,
1140,461,440,Salasgoat,Red,41,
1141,461,445,Batipibe,Red,70,
1142,461,451,bruwu carp,Blue,129,
1143,461,443,marto,Red,160,
1144,462,440,Salasgoat,Red,7,
1149,464,447,matt,Red,37,
1150,465,447,matt,Red,20,
1151,465,444,mortadela,Red,54,
1152,465,444,mortadela,Blue,155,
1153,465,440,Salasgoat,Blue,168,
1154,465,443,marto,Red,177,
1155,466,447,matt,Blue,3,
1156,467,444,mortadela,Blue,64,
1157,467,436,pepe Sandalia,Blue,83,
1158,467,436,pepe Sandalia,Red,109,
1159,467,440,Salasgoat,Red,118,
1170,478,460,watafak,Red,21,
1171,478,454,ftc 10,Blue,54,
1172,478,454,ftc 10,Blue,62,
1173,478,457,0-600,Red,86,
1174,478,459,Yeezy,Red,130,
1193,487,464,Seya💦,Red,19,
1194,487,475,Salteado,Red,65,
1195,487,473,lem,Red,70,
1196,488,472,L.Paredes,Blue,37,
1197,488,473,lem,Blue,57,
1198,488,473,lem,Blue,67,
1209,492,480,asd,Blue,36,
1210,492,475,Salteado,Blue,47,
1211,492,481,pollo,Red,96,
1212,492,2,tnt,Blue,131,
1213,494,482,Chozen Toguchi,Red,15,
1214,494,480,asd,Blue,57,
1215,494,481,pollo,Blue,65,
1216,494,479,CHORO VERUDRA,Red,74,
1217,494,479,CHORO VERUDRA,Blue,94,
1218,495,486,  🥶,Blue,63,
1219,495,484,MysticKID,Blue,97,
1220,495,481,pollo,Blue,106,
1221,496,486,  🥶,Red,16,
1222,496,490,el papu,Blue,70,
1223,496,491,𝘯𝘢𝘳𝘪,Red,127,
1224,496,480,asd,Blue,140,
1225,496,480,asd,Blue,191,
1226,497,493,Giovannii,Blue,26,
1227,497,493,Giovannii,Blue,47,
1228,497,492,duko,Red,58,
1229,497,487,RiGi,Red,80,
1230,497,480,asd,Blue,154,
1231,500,480,asd,Red,34,
1232,500,491,𝘯𝘢𝘳𝘪,Blue,104,
1233,500,480,asd,Blue,173,
1234,501,480,asd,Blue,8,
1235,501,480,asd,Red,20,
1236,501,495,li(¿ֶָ֢,Red,36,
1237,501,493,Giovannii,Red,52,
1238,502,492,duko,Blue,9,
1239,502,497,lx ;),Blue,24,
1240,502,496,Podolski,Blue,71,
1249,507,501,Gas,Blue,153,
1250,507,493,Giovannii,Blue,172,
1252,510,501,Gas,Blue,20,
1253,510,493,Giovannii,Red,61,
1254,510,501,Gas,Red,119,
1255,510,502,Rakataka,Red,178,
1262,514,506,Ian_xtr (soy nuevo),Blue,62,
1263,514,506,Ian_xtr (soy nuevo),Blue,73,
1264,514,510,gaspar,Blue,154,
1265,515,500,VALEN,Blue,36,
1266,515,509,Toure Yaya,Red,70,
1267,515,502,Rakataka,Red,85,
1268,515,513,cole palmer,Blue,176,
1269,515,512,Shouu Maybank,Red,319,
1270,517,510,gaspar,Blue,60,
1271,517,510,gaspar,Blue,123,
1272,517,512,Shouu Maybank,Red,143,
1273,517,512,Shouu Maybank,Red,155,
1274,517,513,cole palmer,Blue,165,
1275,518,516,k̶r̶x̶,Red,72,
1276,518,518,ωнαρρєη∂' ,Red,78,
1277,518,463,aranda,Blue,152,
1278,518,518,ωнαρρєη∂' ,Blue,171,
1279,518,502,Rakataka,Blue,206,
1280,522,513,cole palmer,Red,37,
1281,522,513,cole palmer,Red,45,
1282,522,516,k̶r̶x̶,Blue,77,
1283,522,451,bruwu carp,Blue,146,
1284,522,512,Shouu Maybank,Blue,154,
1285,523,513,cole palmer,Blue,134,
1286,523,513,cole palmer,Blue,154,
1287,524,511,Feli,Blue,4,
1288,524,522,westside gunn.,Red,62,
1289,524,451,bruwu carp,Red,89,
1290,524,521,cristobal colón,Blue,132,
1291,524,521,cristobal colón,Blue,158,
1292,525,513,cole palmer,Red,23,
1293,525,522,westside gunn.,Red,129,
1294,525,527,pp,Blue,149,
1295,527,527,pp,Blue,66,
1296,527,521,cristobal colón,Red,107,
1297,527,527,pp,Blue,118,
1298,527,513,cole palmer,Red,143,
1299,527,521,cristobal colón,Red,164,
1300,528,513,cole palmer,Red,80,
1313,540,538,coco roman,Red,59,
1314,540,534,¿lamine yamal?,Red,163,
1315,541,541,Primate,Red,18,
1316,542,544,elocobarney ,Red,2,
1317,542,539,Gustavo Cerati ,Blue,6,
1318,542,539,Gustavo Cerati ,Red,30,
1319,542,535,TUKU,Blue,82,
1432,603,597,yegua ,Red,20,2025-08-11 17:30:48.114
1320,542,542,𝟐𝟑𝐫𝐨𝐦𝐚𝐧(volviendo),Red,98,
1321,543,539,Gustavo Cerati ,Red,101,
1322,543,534,¿lamine yamal?,Red,103,
1323,543,537,pijacorta,Red,150,
1324,544,2,tnt,Blue,30,
1325,544,539,Gustavo Cerati ,Blue,168,
1326,545,548,POMELO,Blue,266,
1327,547,537,pijacorta,Red,170,
1328,547,539,Gustavo Cerati ,Red,175,
1329,549,553,TioRico,Red,337,
1330,550,556,pity,Red,100,
1331,550,553,TioRico,Red,171,
1332,551,553,TioRico,Red,19,
1333,551,553,TioRico,Red,44,
1334,551,2,tnt,Blue,113,
1335,551,537,pijacorta,Red,162,
1336,552,555,ya tu jae qiene somo,Red,213,
1337,553,561,oktagon,Red,18,
1338,553,561,oktagon,Red,30,
1339,556,551,𝓹𝓸𝓻𝓸𝓷𝓰𝓸𝓵.,Blue,155,
1340,556,551,𝓹𝓸𝓻𝓸𝓷𝓰𝓸𝓵.,Blue,172,
1341,557,558,testiculoquemado,Red,12,
1342,557,542,𝟐𝟑𝐫𝐨𝐦𝐚𝐧(volviendo),Blue,25,
1343,557,562,maticarp,Red,329,
1344,558,564,ibes,Red,30,
1345,558,529,dea,Red,73,
1346,558,562,maticarp,Red,104,
1347,560,2,tnt,Red,10,
1348,560,564,ibes,Blue,61,
1349,560,542,𝟐𝟑𝐫𝐨𝐦𝐚𝐧(volviendo),Blue,92,
1350,560,2,tnt,Red,118,
1354,572,576,Dios te ama acepta a dios,Red,21,2025-08-11 16:21:06.916
1355,573,579,Cristiano Ronaldo,Red,6,2025-08-11 16:21:17.694
1356,573,577,naza,Red,26,2025-08-11 16:21:43.545
1357,573,577,naza,Red,67,2025-08-11 16:22:29.762
1358,574,577,naza,Blue,62,2025-08-11 16:23:50.738
1359,574,578,click clack,Blue,70,2025-08-11 16:24:03.981
1360,574,578,click clack,Blue,136,2025-08-11 16:25:15.306
1361,575,573,    ,Blue,33,2025-08-11 16:26:04.816
1362,575,583,cz,Blue,54,2025-08-11 16:26:32.271
1363,575,582,marmaja,Blue,111,2025-08-11 16:27:35.347
1364,576,573,    ,Red,8,2025-08-11 16:28:02.514
1365,577,2,tnt,Blue,104,2025-08-11 16:29:58.422
1366,577,580,mecha,Red,161,2025-08-11 16:31:02.257
1367,577,580,mecha,Red,192,2025-08-11 16:31:39.291
1368,578,210,Wanchope,Red,14,2025-08-11 16:32:11.208
1369,578,583,cz,Blue,30,2025-08-11 16:32:32.438
1370,578,210,Wanchope,Red,33,2025-08-11 16:32:42.246
1371,578,580,mecha,Red,95,2025-08-11 16:33:51.982
1372,579,588,ciro messi,Red,7,2025-08-11 16:34:19.738
1373,579,574,Désiré Doué,Red,88,2025-08-11 16:35:47.360
1374,579,574,Désiré Doué,Red,94,2025-08-11 16:35:58.468
1375,580,210,Wanchope,Red,18,2025-08-11 16:36:33.640
1376,580,580,mecha,Red,30,2025-08-11 16:36:52.429
1377,580,580,mecha,Blue,84,2025-08-11 16:37:51.491
1378,580,584,gersainacham,Blue,167,2025-08-11 16:39:27.409
1379,580,574,Désiré Doué,Red,246,2025-08-11 16:40:51.921
1380,582,573,    ,Red,17,2025-08-11 16:41:40.564
1381,582,590,Tha,Red,132,2025-08-11 16:43:47.014
1382,582,580,mecha,Red,146,2025-08-11 16:44:09.070
1383,584,573,    ,Blue,9,2025-08-11 16:44:43.437
1384,584,593,bilardito,Red,44,2025-08-11 16:45:28.244
1385,584,2,tnt,Blue,144,2025-08-11 16:47:13.289
1388,586,593,bilardito,Red,14,2025-08-11 16:49:53.655
1389,586,584,gersainacham,Red,34,2025-08-11 16:50:18.956
1390,586,591,lau,Red,42,2025-08-11 16:50:32.748
1391,588,599,el ultimo 10,Blue,17,2025-08-11 16:51:09.616
1392,588,597,yegua ,Blue,100,2025-08-11 16:52:39.182
1393,588,584,gersainacham,Blue,102,2025-08-11 16:52:47.372
1394,589,573,    ,Red,16,2025-08-11 16:53:19.731
1395,589,600,BoomBoomKid,Blue,38,2025-08-11 16:53:47.229
1396,589,600,BoomBoomKid,Blue,45,2025-08-11 16:54:02.280
1397,589,573,    ,Blue,54,2025-08-11 16:54:16.932
1398,591,598,JusticiaSocial,Red,12,2025-08-11 16:54:46.511
1399,591,597,yegua ,Blue,35,2025-08-11 16:55:16.123
1400,591,597,yegua ,Blue,99,2025-08-11 16:56:27.860
1401,591,601,Zcinka,Blue,168,2025-08-11 16:57:41.537
1402,592,599,el ultimo 10,Blue,13,2025-08-11 16:58:14.838
1403,592,599,el ultimo 10,Blue,92,2025-08-11 16:59:40.148
1404,592,574,Désiré Doué,Red,126,2025-08-11 17:00:20.132
1405,592,2,tnt,Blue,134,2025-08-11 17:00:35.618
1406,593,574,Désiré Doué,Blue,127,2025-08-11 17:02:57.013
1407,594,584,gersainacham,Blue,84,2025-08-11 17:05:50.392
1408,594,597,yegua ,Red,94,2025-08-11 17:06:06.608
1409,594,603,Kevin lomonaco ,Blue,105,2025-08-11 17:06:23.239
1410,594,601,Zcinka,Red,113,2025-08-11 17:06:37.107
1411,594,603,Kevin lomonaco ,Blue,130,2025-08-11 17:06:59.831
1412,595,603,Kevin lomonaco ,Red,9,2025-08-11 17:07:25.602
1413,595,574,Désiré Doué,Blue,54,2025-08-11 17:08:17.028
1414,595,601,Zcinka,Red,125,2025-08-11 17:09:36.327
1415,595,574,Désiré Doué,Blue,145,2025-08-11 17:10:03.215
1416,595,599,el ultimo 10,Red,308,2025-08-11 17:12:53.647
1417,596,605,coligordas,Red,113,2025-08-11 17:15:00.992
1418,597,2,tnt,Red,6,2025-08-11 17:16:59.450
1419,597,603,Kevin lomonaco ,Red,21,2025-08-11 17:17:20.983
1420,597,599,el ultimo 10,Red,110,2025-08-11 17:18:58.010
1421,598,605,coligordas,Red,41,2025-08-11 17:19:55.497
1422,598,574,Désiré Doué,Red,86,2025-08-11 17:20:48.237
1423,598,603,Kevin lomonaco ,Blue,157,2025-08-11 17:22:06.031
1424,599,609,@yvng.orli,Blue,35,2025-08-11 17:23:23.472
1425,599,603,Kevin lomonaco ,Blue,44,2025-08-11 17:23:40.378
1426,599,603,Kevin lomonaco ,Blue,66,2025-08-11 17:24:11.069
1427,601,2,tnt,Red,12,2025-08-11 17:24:42.945
1428,601,610,neymal,Red,29,2025-08-11 17:25:04.924
1429,601,609,@yvng.orli,Red,130,2025-08-11 17:26:51.682
1430,602,574,Désiré Doué,Blue,82,2025-08-11 17:28:25.736
1431,603,605,coligordas,Red,14,2025-08-11 17:30:37.308
1433,603,597,yegua ,Red,85,2025-08-11 17:31:59.487
1434,605,574,Désiré Doué,Blue,48,2025-08-11 17:33:53.354
1435,605,597,yegua ,Red,77,2025-08-11 17:34:27.888
1436,605,605,coligordas,Red,113,2025-08-11 17:35:17.524
1437,605,574,Désiré Doué,Red,135,2025-08-11 17:35:46.020
1446,613,620,Saka,Red,31,2025-08-12 22:56:59.827
1447,613,618,n0,Red,69,2025-08-12 22:57:43.195
1448,613,616,88,Blue,129,2025-08-12 22:58:50.379
1449,613,618,n0,Red,178,2025-08-12 22:59:44.213
1455,618,624,milo j,Blue,8,2025-08-12 23:03:18.187
1456,619,624,milo j,Blue,57,2025-08-12 23:04:58.649
1457,619,617,Facuuu,Red,71,2025-08-12 23:05:24.503
1458,619,622,𝐿𝒶𝓊𝓉𝓎 𝒜𝓎𝒶𝓁𝒶,Red,80,2025-08-12 23:05:40.546
1459,619,622,𝐿𝒶𝓊𝓉𝓎 𝒜𝓎𝒶𝓁𝒶,Red,136,2025-08-12 23:06:44.631
1460,620,620,Saka,Red,32,2025-08-12 23:07:34.166
1461,620,617,Facuuu,Blue,81,2025-08-12 23:08:28.984
1462,620,2,tnt,Red,103,2025-08-12 23:08:57.018
1463,620,626,Colo barco,Blue,149,2025-08-12 23:09:49.798
1464,620,621,chris,Blue,179,2025-08-12 23:10:26.273
1465,621,620,Saka,Red,27,2025-08-12 23:11:12.754
1466,621,621,chris,Blue,65,2025-08-12 23:11:57.607
1467,621,621,chris,Red,68,2025-08-12 23:12:10.780
1468,621,629,FloKenjifF~   ,Red,102,2025-08-12 23:12:51.570
1469,622,632,matei um,Blue,42,2025-08-12 23:13:49.141
1470,622,2,tnt,Red,47,2025-08-12 23:14:00.013
1471,622,632,matei um,Blue,136,2025-08-12 23:15:49.658
1472,623,630,Acavani,Red,51,2025-08-12 23:17:46.703
1473,623,627,𝖉𝖆𝖒 ,Blue,78,2025-08-12 23:18:19.172
1474,623,627,𝖉𝖆𝖒 ,Blue,134,2025-08-12 23:19:22.339
1475,623,631,Njasa,Red,158,2025-08-12 23:19:51.153
1476,623,624,milo j,Blue,195,2025-08-12 23:20:34.432
1477,625,621,chris,Red,15,2025-08-12 23:21:22.260
1478,625,634,Bruno,Red,21,2025-08-12 23:21:35.559
1479,625,635,🌪️𝘕𝘪🌪️,Red,25,2025-08-12 23:21:45.726
1480,627,624,milo j,Blue,13,2025-08-12 23:22:28.886
1481,627,627,𝖉𝖆𝖒 ,Blue,24,2025-08-12 23:22:47.748
1482,627,630,Acavani,Red,40,2025-08-12 23:23:10.689
1483,627,627,𝖉𝖆𝖒 ,Blue,155,2025-08-12 23:25:11.298
1484,628,2,tnt,Red,18,2025-08-12 23:25:47.593
1485,628,624,milo j,Blue,34,2025-08-12 23:26:08.900
1486,628,2,tnt,Blue,45,2025-08-12 23:26:26.802
1487,628,630,Acavani,Red,121,2025-08-12 23:27:48.058
1488,628,630,Acavani,Blue,136,2025-08-12 23:28:08.882
1489,629,2,tnt,Blue,39,2025-08-12 23:29:00.316
1490,629,630,Acavani,Red,46,2025-08-12 23:29:13.218
1491,629,634,Bruno,Red,102,2025-08-12 23:30:14.801
1492,631,639,Zampedri,Red,66,2025-08-12 23:33:06.829
1493,631,637,pappo,Blue,117,2025-08-12 23:34:07.703
1494,631,639,Zampedri,Blue,400,2025-08-12 23:38:59.422
1495,632,2,tnt,Blue,24,2025-08-12 23:39:47.919
1496,632,630,Acavani,Blue,128,2025-08-12 23:41:37.876
1497,632,636,elqleeeeeeee,Blue,145,2025-08-12 23:42:03.215
1503,637,631,Njasa,Blue,115,2025-08-12 23:50:02.626
1504,637,642,𝑟𝑖𝑞𝑢𝑒𝑙𝑚𝑒 🇮🇴🎩,Blue,178,2025-08-12 23:51:11.163
1509,639,642,𝑟𝑖𝑞𝑢𝑒𝑙𝑚𝑒 🇮🇴🎩,Blue,30,2025-08-12 23:54:37.457
1510,639,637,pappo,Blue,97,2025-08-12 23:55:58.544
1511,640,649,tomas(malardo),Red,58,2025-08-12 23:58:38.859
1512,640,646,ecko,Blue,93,2025-08-12 23:59:19.194
1513,640,648,Nazuuuu,Red,120,2025-08-12 23:59:50.747
1514,640,631,Njasa,Red,144,2025-08-13 00:00:23.867
1515,641,2,tnt,Blue,90,2025-08-13 00:02:09.181
1542,652,652,cisco!,Red,48,2025-08-18 19:43:40.149
1543,652,2,tnt,Blue,73,2025-08-18 19:44:10.306
1544,652,652,cisco!,Red,112,2025-08-18 19:44:54.325
1545,652,652,cisco!,Red,159,2025-08-18 19:45:47.292
1546,654,597,yegua ,Blue,13,2025-08-18 19:46:35.915
1547,654,597,yegua ,Red,30,2025-08-18 19:47:00.700
1548,655,656,cirmenr,Red,122,2025-08-18 19:49:14.315
1549,655,622,𝐿𝒶𝓊𝓉𝓎 𝒜𝓎𝒶𝓁𝒶,Red,142,2025-08-18 19:49:40.844
1550,656,597,yegua ,Red,37,2025-08-18 19:51:29.231
1551,656,659,Pedro.,Blue,51,2025-08-18 19:51:53.258
1552,656,659,Pedro.,Blue,59,2025-08-18 19:52:07.489
1553,656,660,belliboni,Blue,68,2025-08-18 19:52:21.877
1554,657,661,𝓥𝓸𝓶𝓫𝓮𝓻𝓰𝓪𝓻💣💣,Blue,54,2025-08-18 19:53:36.907
1555,657,662,fr,Blue,78,2025-08-18 19:54:08.192
1556,657,622,𝐿𝒶𝓊𝓉𝓎 𝒜𝓎𝒶𝓁𝒶,Red,90,2025-08-18 19:54:28.268
1557,657,2,tnt,Blue,125,2025-08-18 19:55:08.562
1558,658,660,belliboni,Blue,31,2025-08-18 19:55:51.093
1559,658,597,yegua ,Blue,39,2025-08-18 19:56:04.085
1560,658,655,"PISALA, amasala ",Blue,51,2025-08-18 19:56:21.990
1561,660,2,tnt,Blue,173,2025-08-18 19:59:34.648
1562,661,597,yegua ,Blue,19,2025-08-18 20:00:18.744
1563,661,597,yegua ,Blue,42,2025-08-18 20:00:47.157
1564,661,664,{,Blue,49,2025-08-18 20:00:59.031
1565,662,2,tnt,Red,66,2025-08-18 20:02:18.459
1566,662,597,yegua ,Red,125,2025-08-18 20:03:24.731
1567,662,2,tnt,Red,136,2025-08-18 20:03:42.284
1568,663,662,fr,Red,30,2025-08-18 20:04:25.563
1569,663,597,yegua ,Blue,79,2025-08-18 20:05:23.116
1570,663,662,fr,Red,114,2025-08-18 20:06:03.817
1571,663,655,"PISALA, amasala ",Blue,160,2025-08-18 20:06:55.092
1572,663,655,"PISALA, amasala ",Blue,167,2025-08-18 20:07:07.280
1573,664,2,tnt,Blue,59,2025-08-18 20:08:21.626
1574,664,662,fr,Red,71,2025-08-18 20:08:39.241
1575,664,664,{,Blue,92,2025-08-18 20:09:06.415
1576,664,666,huntr,Blue,111,2025-08-18 20:09:32.741
1577,665,659,Pedro.,Red,15,2025-08-18 20:10:02.119
1578,665,597,yegua ,Blue,21,2025-08-18 20:10:13.984
1579,665,668,el ultimo 10 ,Red,88,2025-08-18 20:11:26.999
1580,665,662,fr,Red,105,2025-08-18 20:11:52.269
1581,666,668,el ultimo 10 ,Red,7,2025-08-18 20:12:19.529
1582,666,597,yegua ,Blue,61,2025-08-18 20:13:24.414
1583,666,597,yegua ,Blue,82,2025-08-18 20:13:52.132
1584,666,597,yegua ,Blue,90,2025-08-18 20:14:05.544
1585,667,666,huntr,Blue,31,2025-08-18 20:14:50.645
1586,667,666,huntr,Red,45,2025-08-18 20:15:11.170
1587,667,667,four ,Red,65,2025-08-18 20:15:37.939
1588,667,597,yegua ,Blue,72,2025-08-18 20:15:49.784
1589,667,667,four ,Red,81,2025-08-18 20:16:05.257
1590,668,667,four ,Red,25,2025-08-18 20:16:45.978
1591,668,492,duko,Blue,54,2025-08-18 20:17:21.355
1592,668,659,Pedro.,Red,97,2025-08-18 20:18:09.699
1593,668,667,four ,Red,117,2025-08-18 20:18:36.891
1594,669,666,huntr,Blue,55,2025-08-18 20:19:40.779
1595,669,617,Facuuu,Red,76,2025-08-18 20:20:09.629
1596,669,617,Facuuu,Red,87,2025-08-18 20:20:28.085
1597,669,666,huntr,Blue,156,2025-08-18 20:21:46.751
1598,669,671,momo,Red,209,2025-08-18 20:22:44.566
1599,670,659,Pedro.,Blue,31,2025-08-18 20:23:23.435
1600,670,492,duko,Blue,157,2025-08-18 20:25:41.876
1606,672,8,Garro,Blue,22,2025-08-18 20:30:44.290
1607,672,671,momo,Red,35,2025-08-18 20:31:05.880
1608,672,617,Facuuu,Red,47,2025-08-18 20:31:24.184
1609,672,2,tnt,Blue,63,2025-08-18 20:31:49.512
1610,672,671,momo,Red,98,2025-08-18 20:32:34.916
1611,673,673,polilla de poliester,Red,19,2025-08-18 20:33:07.282
1612,673,673,polilla de poliester,Red,32,2025-08-18 20:33:26.931
1613,673,2,tnt,Blue,53,2025-08-18 20:34:01.518
1614,673,8,Garro,Red,70,2025-08-18 20:34:28.363
1615,674,674,%AppData%,Red,46,2025-08-18 20:35:28.253
1616,674,2,tnt,Blue,84,2025-08-18 20:36:12.097
1617,674,659,Pedro.,Red,95,2025-08-18 20:36:32.513
1618,674,2,tnt,Blue,114,2025-08-18 20:36:56.247
1619,674,674,%AppData%,Red,126,2025-08-18 20:37:14.650
1620,675,678,Linyera,Red,76,2025-08-18 20:38:42.822
1621,676,678,Linyera,Red,99,2025-08-18 20:41:15.175
1622,676,8,Garro,Red,114,2025-08-18 20:41:35.948
1623,676,492,duko,Red,159,2025-08-18 20:42:28.370
1624,677,676,P. aimar ,Red,2,2025-08-18 20:42:41.066
1625,678,676,P. aimar ,Red,6,2025-08-18 20:42:52.103
1626,678,8,Garro,Blue,8,2025-08-18 20:43:02.131
1627,678,8,Garro,Blue,21,2025-08-18 20:43:20.420
1628,678,674,%AppData%,Blue,70,2025-08-18 20:44:17.915
1629,679,677,el ogro fabian???,Blue,39,2025-08-18 20:45:06.348
1630,679,676,P. aimar ,Blue,87,2025-08-18 20:46:00.415
1631,679,679,Matihatesindichgesteckt,Blue,129,2025-08-18 20:46:48.399
1648,686,44,.,Red,37,2025-08-24 02:48:34.140
1649,686,684,paws,Blue,122,2025-08-24 02:50:04.444
1650,686,687,Camila,Red,128,2025-08-24 02:50:17.141
1655,690,687,Camila,Red,30,2025-08-24 02:53:38.936
1656,690,688,ᴸ̲ᴱ̲ᴼ̲,Blue,37,2025-08-24 02:53:56.136
1657,690,2,tnt,Red,66,2025-08-24 02:54:30.459
1658,690,687,Camila,Red,77,2025-08-24 02:54:49.505
1659,691,688,ᴸ̲ᴱ̲ᴼ̲,Blue,68,2025-08-24 02:56:03.931
1660,691,684,paws,Blue,77,2025-08-24 02:56:21.636
1661,692,687,Camila,Red,46,2025-08-24 02:59:08.740
1662,692,687,Camila,Red,131,2025-08-24 03:00:45.976
1663,692,44,.,Blue,132,2025-08-24 03:00:53.748
1664,692,684,paws,Red,149,2025-08-24 03:01:15.972
1665,693,689,pinga,Blue,55,2025-08-24 03:02:22.895
1666,693,689,pinga,Blue,93,2025-08-24 03:03:08.534
1667,693,479,CHORO VERUDRA,Blue,105,2025-08-24 03:03:25.393
1668,694,688,ᴸ̲ᴱ̲ᴼ̲,Blue,3,2025-08-24 03:03:46.301
1669,694,684,paws,Blue,50,2025-08-24 03:04:45.462
1670,694,2,tnt,Blue,111,2025-08-24 03:05:55.329
1671,695,691,joaco1121,Blue,29,2025-08-24 03:06:34.677
1672,695,690,anna,Blue,46,2025-08-24 03:06:58.155
1673,696,689,pinga,Blue,28,2025-08-24 03:07:51.259
1674,696,688,ᴸ̲ᴱ̲ᴼ̲,Red,69,2025-08-24 03:08:41.913
1675,696,689,pinga,Blue,107,2025-08-24 03:09:26.485
1676,698,2,tnt,Blue,23,2025-08-24 03:11:32.736
1677,698,684,paws,Blue,43,2025-08-24 03:11:57.680
1678,698,688,ᴸ̲ᴱ̲ᴼ̲,Red,46,2025-08-24 03:12:09.273
1679,698,686,cafu,Blue,141,2025-08-24 03:13:49.797
1680,699,688,ᴸ̲ᴱ̲ᴼ̲,Red,36,2025-08-24 03:14:38.729
1681,699,694,joacocarp,Blue,42,2025-08-24 03:14:50.179
1682,699,694,joacocarp,Blue,46,2025-08-24 03:15:00.859
1683,699,690,anna,Blue,99,2025-08-24 03:16:07.255
1684,700,684,paws,Red,5,2025-08-24 03:16:23.008
1685,701,695,pan ,Red,99,2025-08-24 03:18:07.965
1686,701,695,pan ,Blue,112,2025-08-24 03:18:27.270
1687,701,684,paws,Red,138,2025-08-24 03:18:58.432
1688,701,695,pan ,Red,140,2025-08-24 03:19:11.656
1689,702,696,ze pekeño ,Red,11,2025-08-24 03:19:38.628
1690,702,688,ᴸ̲ᴱ̲ᴼ̲,Blue,159,2025-08-24 03:22:15.947
1691,702,684,paws,Red,225,2025-08-24 03:23:27.317
1692,703,684,paws,Red,15,2025-08-24 03:23:58.470
1693,703,684,paws,Red,33,2025-08-24 03:24:22.224
1694,703,686,cafu,Blue,84,2025-08-24 03:25:19.047
1695,703,2,tnt,Red,139,2025-08-24 03:26:19.297
1696,704,686,cafu,Blue,36,2025-08-24 03:27:04.738
1697,704,698,haw,Red,100,2025-08-24 03:28:14.404
1698,704,689,pinga,Red,135,2025-08-24 03:28:56.786
1699,705,690,anna,Red,20,2025-08-24 03:30:19.117
1700,705,684,paws,Red,59,2025-08-24 03:31:04.588
1701,705,684,paws,Red,70,2025-08-24 03:31:27.392
1702,706,700,Alejo Veliz,Blue,8,2025-08-24 03:31:45.198
1703,706,690,anna,Red,49,2025-08-24 03:32:31.608
1704,706,689,pinga,Red,131,2025-08-24 03:34:02.693
1705,706,688,ᴸ̲ᴱ̲ᴼ̲,Blue,178,2025-08-24 03:34:57.491
1706,706,689,pinga,Red,327,2025-08-24 03:37:31.049
1707,707,684,paws,Red,31,2025-08-24 03:38:19.342
1708,707,684,paws,Red,42,2025-08-24 03:38:35.731
1709,707,688,ᴸ̲ᴱ̲ᴼ̲,Blue,55,2025-08-24 03:38:53.859
1710,707,690,anna,Red,69,2025-08-24 03:39:13.110
1711,709,2,tnt,Red,64,2025-08-24 03:40:52.053
1712,709,686,cafu,Blue,79,2025-08-24 03:41:13.777
1713,709,690,anna,Red,87,2025-08-24 03:41:27.813
1714,709,686,cafu,Red,95,2025-08-24 03:41:42.115
1715,710,597,yegua ,Red,129,2025-08-24 03:44:01.160
1716,711,690,anna,Red,75,2025-08-24 03:46:31.694
1717,711,684,paws,Red,146,2025-08-24 03:47:47.929
1718,711,689,pinga,Red,176,2025-08-24 03:48:24.583
1719,712,702,kante,Red,46,2025-08-24 03:49:24.160
1720,712,702,kante,Red,124,2025-08-24 03:50:49.578
1721,712,702,kante,Red,150,2025-08-24 03:51:24.442
